Location,Location_Name,Latitude,Longitude,Day,Month,Year,Value,Unit
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,7,2021,0.016111111,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,7,2021,0.0175625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,7,2021,0.018190476,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,7,2021,0.019727273,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,7,2021,0.020857143,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,7,2021,0.022916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,7,2021,0.021294118,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,7,2021,0.022176471,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,7,2021,0.022375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,7,2021,0.019166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,7,2021,0.02105,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,7,2021,0.025375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,7,2021,0.02275,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,7,2021,0.019947368,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,7,2021,0.017789474,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,7,2021,0.019708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,7,2021,0.020083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,7,2021,0.019266667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,7,2021,0.01875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,7,2021,0.018388889,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,7,2021,0.016578947,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,7,2021,0.02,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,7,2021,0.018533333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,7,2021,0.018625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,7,2021,0.0165,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,7,2021,0.019272727,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,7,2021,0.02,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,31,7,2021,0.017625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,8,2021,0.019875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,8,2021,0.028208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,8,2021,0.022458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,8,2021,0.019208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,8,2021,0.019583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,8,2021,0.022416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,8,2021,0.024916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,8,2021,0.034708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,8,2021,0.026875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,8,2021,0.023833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,8,2021,0.022416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,8,2021,0.024125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,8,2021,0.025041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,8,2021,0.027291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,8,2021,0.025875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,8,2021,0.025375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,8,2021,0.031833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,8,2021,0.027,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,8,2021,0.025166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,8,2021,0.02325,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,8,2021,0.023958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,8,2021,0.027333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,8,2021,0.028583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,8,2021,0.024708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,8,2021,0.023583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,8,2021,0.022083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,8,2021,0.02325,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,8,2021,0.025916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,8,2021,0.025291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,8,2021,0.023875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,31,8,2021,0.026666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,9,2021,0.03075,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,9,2021,0.025833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,9,2021,0.028333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,9,2021,0.027291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,9,2021,0.028791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,9,2021,0.029833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,9,2021,0.028125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,9,2021,0.027083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,9,2021,0.027833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,9,2021,0.027208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,9,2021,0.02675,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,9,2021,0.028916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,9,2021,0.028375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,9,2021,0.028541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,9,2021,0.031166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,9,2021,0.029625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,9,2021,0.029,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,9,2021,0.034625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,9,2021,0.030458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,9,2021,0.036916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,9,2021,0.030166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,9,2021,0.029458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,9,2021,0.029708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,9,2021,0.029208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,9,2021,0.044,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,9,2021,0.06325,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,9,2021,0.05675,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,9,2021,0.051041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,9,2021,0.041291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,9,2021,0.042416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,10,2021,0.049083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,10,2021,0.041458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,10,2021,0.041375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,10,2021,0.056708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,10,2021,0.042666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,10,2021,0.03775,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,10,2021,0.035541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,10,2021,0.044416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,10,2021,0.035125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,10,2021,0.038958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,10,2021,0.041541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,10,2021,0.0485,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,10,2021,0.058041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,10,2021,0.054708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,10,2021,0.208291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,10,2021,0.294916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,10,2021,0.198583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,10,2021,0.092333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,10,2021,0.263791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,10,2021,0.192,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,10,2021,0.2385,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,10,2021,0.331416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,10,2021,0.373833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,10,2021,0.290333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,10,2021,0.169583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,10,2021,0.562583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,10,2021,0.512416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,10,2021,0.475333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,10,2021,0.447625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,10,2021,0.405583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,31,10,2021,0.358958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,11,2021,0.3375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,11,2021,0.334375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,11,2021,0.3275,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,11,2021,0.312083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,11,2021,0.301208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,11,2021,0.271,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,11,2021,0.25725,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,11,2021,0.245708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,11,2021,0.231875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,11,2021,0.218208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,11,2021,0.206291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,11,2021,0.202875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,11,2021,0.198375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,11,2021,0.226,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,11,2021,0.222375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,11,2021,0.243375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,11,2021,0.221416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,11,2021,0.221375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,11,2021,0.212916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,11,2021,0.179041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,11,2021,0.145541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,11,2021,0.144625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,11,2021,0.135541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,11,2021,0.123958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,11,2021,0.112166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,11,2021,0.095208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,11,2021,0.087958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,11,2021,0.096166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,11,2021,0.099541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,11,2021,0.093,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,12,2021,0.078875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,12,2021,0.073375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,12,2021,0.064625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,12,2021,0.065,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,12,2021,0.0675,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,12,2021,0.062875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,12,2021,0.083458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,12,2021,0.09975,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,12,2021,0.101333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,12,2021,0.0995,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,12,2021,0.112708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,12,2021,0.126458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,12,2021,0.130208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,12,2021,0.164916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,12,2021,0.175375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,12,2021,0.180583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,12,2021,0.210875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,12,2021,0.189083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,12,2021,0.199458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,12,2021,0.20225,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,12,2021,0.338791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,12,2021,0.218541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,12,2021,0.225333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,12,2021,0.243958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,12,2021,0.294166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,12,2021,0.29975,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,12,2021,0.343666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,12,2021,0.395,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,12,2021,0.376291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,12,2021,0.348583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,31,12,2021,0.39625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,1,2022,0.416583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,1,2022,0.41,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,1,2022,0.423416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,1,2022,0.388041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,1,2022,0.379916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,1,2022,0.369833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,1,2022,0.3885,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,1,2022,0.382041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,1,2022,0.369791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,1,2022,0.361791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,1,2022,0.359666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,1,2022,0.400041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,1,2022,0.461083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,1,2022,0.491541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,1,2022,0.571458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,1,2022,0.590791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,1,2022,0.581583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,1,2022,0.546291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,1,2022,0.480416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,1,2022,0.487708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,1,2022,0.485125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,1,2022,0.407708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,1,2022,0.404208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,1,2022,0.40275,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,1,2022,0.394375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,1,2022,0.392333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,1,2022,0.379583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,1,2022,0.363958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,1,2022,0.359791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,1,2022,0.35725,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,31,1,2022,0.345,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,2,2022,0.329625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,2,2022,0.36875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,2,2022,0.3205,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,2,2022,0.310041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,2,2022,0.303583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,2,2022,0.298416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,2,2022,0.302291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,2,2022,0.316,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,2,2022,0.308333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,2,2022,0.312833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,2,2022,0.300416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,2,2022,0.298291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,2,2022,0.300583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,2,2022,0.3,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,2,2022,0.300583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,2,2022,0.3015,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,2,2022,0.29325,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,2,2022,0.280166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,2,2022,0.279041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,2,2022,0.278166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,2,2022,0.251958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,2,2022,0.221291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,2,2022,0.331791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,2,2022,0.245166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,2,2022,0.228791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,2,2022,0.19525,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,2,2022,0.188666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,2,2022,0.199833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,3,2022,0.313791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,3,2022,0.273125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,3,2022,0.262416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,3,2022,0.258916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,3,2022,0.250791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,3,2022,0.2395,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,3,2022,0.211833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,3,2022,0.154125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,3,2022,0.120083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,3,2022,0.106625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,3,2022,0.106458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,3,2022,0.100083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,3,2022,0.102041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,3,2022,0.098916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,3,2022,0.101791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,3,2022,0.098458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,3,2022,0.094416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,3,2022,0.137166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,3,2022,0.147,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,3,2022,0.107833333,m^3/s
